dataset,container_shape,ALG,Select_range,PES,OES,best_N_mean,best_N_std,best_U_star_mean,best_U_star_std,origin_N_mean,origin_N_std,origin_U_star_mean,origin_U_star_std,time_cost_s_mean,time_cost_s_std,n_seeds
Merged4_normal,cylinder,fixed_CA,bottom,maximum_connected_space,maximum_connected_space,4.4,0.5477225575051663,0.296825340555377,0.02184218186105896,4.4,0.5477225575051663,0.296825340555377,0.02184218186105896,457.1340555667877,11.72782315588522,5
Merged4_normal,cylinder,fixed_CA,bottom,maximum_connected_space,minimum_bb_volume,4.4,0.5477225575051663,0.29696720203543425,0.03152428217879582,4.4,0.5477225575051663,0.29696720203543425,0.03152428217879582,452.14876255989077,17.17853649464103,5
Merged4_normal,cylinder,fixed_CA,bottom,maximum_connected_space,waste_overlap_distance,4.2,0.44721359549995787,0.2966084337175086,0.01664066692958866,4.2,0.44721359549995787,0.2966084337175086,0.01664066692958866,467.27198820114137,10.148205828250337,5
Merged4_normal,cylinder,fixed_CA,bottom,minimum_length_of_edges_of_AABB,maximum_connected_space,4.4,0.5477225575051663,0.2962878409072197,0.02107062736385195,4.4,0.5477225575051663,0.2962878409072197,0.02107062736385195,456.2185573577881,13.373806258803112,5
Merged4_normal,cylinder,fixed_CA,bottom,minimum_length_of_edges_of_AABB,minimum_bb_volume,4.4,0.5477225575051663,0.2976024103801066,0.030287785520086298,4.4,0.5477225575051663,0.2976024103801066,0.030287785520086298,446.4567908287048,10.069044916631643,5
Merged4_normal,cylinder,fixed_CA,bottom,minimum_length_of_edges_of_AABB,waste_overlap_distance,4.4,0.5477225575051662,0.2898634312241895,0.01704628995958345,4.4,0.5477225575051662,0.2898634312241895,0.01704628995958345,466.14068579673767,13.075181112243774,5
Merged4_normal,cylinder,fixed_CA,bottom,minimum_volume_of_AABB,maximum_connected_space,4.2,0.44721359549995787,0.3104333098969594,0.027347705095081665,4.2,0.44721359549995787,0.3104333098969594,0.027347705095081665,447.32250633239744,23.87484600833939,5
Merged4_normal,cylinder,fixed_CA,bottom,minimum_volume_of_AABB,minimum_bb_volume,4.2,0.44721359549995787,0.3058623109279622,0.027923093439096047,4.2,0.44721359549995787,0.3058623109279622,0.027923093439096047,441.9907705307007,9.49025812636902,5
Merged4_normal,cylinder,fixed_CA,bottom,minimum_volume_of_AABB,waste_overlap_distance,4.2,0.44721359549995787,0.305211159188039,0.029456401248446742,4.2,0.44721359549995787,0.305211159188039,0.029456401248446742,461.71328444480895,16.726968190666064,5
Merged4_normal,cylinder,fixed_CA,bottom_top,maximum_connected_space,maximum_connected_space,4.2,0.44721359549995787,0.3008021575724399,0.018903957267983048,4.2,0.44721359549995787,0.3008021575724399,0.018903957267983048,464.1277028560638,10.33346845470336,5
Merged4_normal,cylinder,fixed_CA,bottom_top,maximum_connected_space,minimum_bb_volume,4.4,0.5477225575051663,0.30256462744744617,0.030569540264041798,4.4,0.5477225575051663,0.30256462744744617,0.030569540264041798,464.23861889839174,14.341428358510601,5
Merged4_normal,cylinder,fixed_CA,bottom_top,maximum_connected_space,waste_overlap_distance,4.2,0.44721359549995787,0.29996299115794284,0.016577468668871224,4.2,0.44721359549995787,0.29996299115794284,0.016577468668871224,481.4991259098053,9.677134292397549,5
Merged4_normal,cylinder,fixed_CA,bottom_top,minimum_length_of_edges_of_AABB,maximum_connected_space,4.6,0.5477225575051663,0.2903074505894484,0.022144331268227367,4.6,0.5477225575051663,0.2903074505894484,0.022144331268227367,471.8983288764954,7.205176489363983,5
Merged4_normal,cylinder,fixed_CA,bottom_top,minimum_length_of_edges_of_AABB,minimum_bb_volume,4.2,0.44721359549995787,0.3041894402989939,0.02708627916057057,4.2,0.44721359549995787,0.3041894402989939,0.02708627916057057,467.95924644470216,20.96706892805161,5
Merged4_normal,cylinder,fixed_CA,bottom_top,minimum_length_of_edges_of_AABB,waste_overlap_distance,4.6,0.5477225575051661,0.28970689607081723,0.02132342133775663,4.6,0.5477225575051661,0.28970689607081723,0.02132342133775663,482.6849427700043,13.737007980758971,5
Merged4_normal,cylinder,fixed_CA,bottom_top,minimum_volume_of_AABB,maximum_connected_space,4.2,0.4472135954999579,0.30583126263307847,0.029591471494732496,4.2,0.4472135954999579,0.30583126263307847,0.029591471494732496,467.8150356769562,25.719349808744962,5
Merged4_normal,cylinder,fixed_CA,bottom_top,minimum_volume_of_AABB,minimum_bb_volume,4.4,0.5477225575051662,0.29853706946698527,0.02798892943053963,4.4,0.5477225575051662,0.29853706946698527,0.02798892943053963,468.74394726753235,12.285347561758272,5
Merged4_normal,cylinder,fixed_CA,bottom_top,minimum_volume_of_AABB,waste_overlap_distance,4.2,0.44721359549995787,0.30401790805256834,0.02689747422025059,4.2,0.44721359549995787,0.30401790805256834,0.02689747422025059,476.3867542743683,9.67932288698825,5
Merged5_normal,cube,BLF,bottom_left_filling,None,height_only,6.0,0.0,0.3187969852067811,0.011332574206212422,6.0,0.0,0.3187969852067811,0.011332574206212422,110.48263869285583,5.125177309042323,5
Merged5_normal,cube,fixed_CA,all,maximum_connected_space,maximum_connected_space,6.0,0.0,0.30923285174387216,0.014829913118600092,6.0,0.0,0.30923285174387216,0.014829913118600092,181.45164208412172,8.126035137812769,5
Merged5_normal,cube,fixed_CA,all,maximum_connected_space,minimum_bb_volume,6.0,0.0,0.3099609977324263,0.007353624570665373,6.0,0.0,0.3099609977324263,0.007353624570665373,183.6767216205597,7.637498813110444,5
Merged5_normal,cube,fixed_CA,all,maximum_connected_space,waste_overlap_distance,6.0,0.0,0.30871530936184,0.009063593699811322,6.0,0.0,0.30871530936184,0.009063593699811322,183.72166543006898,8.25518676932867,5
Merged5_normal,cube,fixed_CA,all,minimum_length_of_edges_of_AABB,maximum_connected_space,6.0,0.0,0.3125051722276212,0.010446835397760165,6.0,0.0,0.3125051722276212,0.010446835397760165,180.54727969169616,7.673320837849162,5
Merged5_normal,cube,fixed_CA,all,minimum_length_of_edges_of_AABB,minimum_bb_volume,6.0,0.0,0.3153885930245114,0.012313566592496506,6.0,0.0,0.3153885930245114,0.012313566592496506,177.92951121330262,7.196602400298818,5
Merged5_normal,cube,fixed_CA,all,minimum_length_of_edges_of_AABB,waste_overlap_distance,6.0,0.0,0.31703313249109166,0.015711384385009648,6.0,0.0,0.31703313249109166,0.015711384385009648,181.10430188179015,13.340869086055138,5
Merged5_normal,cube,fixed_CA,all,minimum_volume_of_AABB,maximum_connected_space,6.0,0.0,0.3125007148256128,0.008273023345322051,6.0,0.0,0.3125007148256128,0.008273023345322051,186.4112181186676,4.614334092353354,5
Merged5_normal,cube,fixed_CA,all,minimum_volume_of_AABB,minimum_bb_volume,6.2,0.4472135954999579,0.3002346816398517,0.013733195877443503,6.2,0.4472135954999579,0.3002346816398517,0.013733195877443503,183.59221334457396,5.571450538207808,5
Merged5_normal,cube,fixed_CA,all,minimum_volume_of_AABB,waste_overlap_distance,6.2,0.4472135954999579,0.2940725479609833,0.010458966928925697,6.2,0.4472135954999579,0.2940725479609833,0.010458966928925697,189.63394746780395,8.882960634798119,5
Merged5_normal,cube,fixed_CA,bottom,maximum_connected_space,maximum_connected_space,5.2,0.44721359549995787,0.3602292884137782,0.01735088997143887,5.2,0.44721359549995787,0.3602292884137782,0.01735088997143887,149.65104598999022,2.4684636280500714,5
Merged5_normal,cube,fixed_CA,bottom,maximum_connected_space,minimum_bb_volume,5.2,0.4472135954999579,0.3576038181621855,0.014966070573537459,5.2,0.4472135954999579,0.3576038181621855,0.014966070573537459,145.461750459671,6.3246679112286275,5
Merged5_normal,cube,fixed_CA,bottom,maximum_connected_space,waste_overlap_distance,5.4,0.5477225575051663,0.3487818075801749,0.013517747464113378,5.4,0.5477225575051663,0.3487818075801749,0.013517747464113378,147.51884183883666,6.7878539223074466,5
Merged5_normal,cube,fixed_CA,bottom,minimum_length_of_edges_of_AABB,maximum_connected_space,5.2,0.44721359549995787,0.362438812223302,0.018000430299747596,5.2,0.44721359549995787,0.362438812223302,0.018000430299747596,148.77002291679383,2.5115575534272168,5
Merged5_normal,cube,fixed_CA,bottom,minimum_length_of_edges_of_AABB,minimum_bb_volume,5.4,0.5477225575051661,0.35024990821725516,0.01861755274970904,5.4,0.5477225575051661,0.35024990821725516,0.01861755274970904,145.64797096252443,6.563695102104484,5
Merged5_normal,cube,fixed_CA,bottom,minimum_length_of_edges_of_AABB,waste_overlap_distance,5.2,0.44721359549995804,0.36080386135406545,0.01676842769192679,5.2,0.44721359549995804,0.36080386135406545,0.01676842769192679,147.48852047920226,6.962528567642291,5
Merged5_normal,cube,fixed_CA,bottom,minimum_volume_of_AABB,maximum_connected_space,5.0,0.0,0.3626698196739013,0.01055879857635022,5.0,0.0,0.3626698196739013,0.01055879857635022,149.28902468681335,4.074090516132045,5
Merged5_normal,cube,fixed_CA,bottom,minimum_volume_of_AABB,minimum_bb_volume,5.0,0.0,0.3627594860166289,0.007702827778472453,5.0,0.0,0.3627594860166289,0.007702827778472453,146.2177273273468,5.135619780637675,5
Merged5_normal,cube,fixed_CA,bottom,minimum_volume_of_AABB,waste_overlap_distance,5.2,0.44721359549995787,0.35219352553719896,0.016521110100013697,5.2,0.44721359549995787,0.35219352553719896,0.016521110100013697,148.96330113410949,5.993839606610962,5
Merged5_normal,cube,fixed_CA,bottom_top,maximum_connected_space,maximum_connected_space,5.2,0.44721359549995787,0.36038771622934884,0.016713587558165512,5.2,0.44721359549995787,0.36038771622934884,0.016713587558165512,152.83331084251404,1.981408963819337,5
Merged5_normal,cube,fixed_CA,bottom_top,maximum_connected_space,minimum_bb_volume,5.6,0.5477225575051663,0.34317915559874745,0.017081624679220666,5.6,0.5477225575051663,0.34317915559874745,0.017081624679220666,155.02597765922548,3.1547451801794724,5
Merged5_normal,cube,fixed_CA,bottom_top,maximum_connected_space,waste_overlap_distance,5.6,0.547722557505166,0.3423779375877335,0.011681382209544915,5.6,0.547722557505166,0.3423779375877335,0.011681382209544915,151.039532661438,8.264788068836225,5
Merged5_normal,cube,fixed_CA,bottom_top,minimum_length_of_edges_of_AABB,maximum_connected_space,5.8,0.44721359549995787,0.3373587474354821,0.011045887176928119,5.8,0.44721359549995787,0.3373587474354821,0.011045887176928119,156.13783507347108,2.886902700512489,5
Merged5_normal,cube,fixed_CA,bottom_top,minimum_length_of_edges_of_AABB,minimum_bb_volume,5.6,0.547722557505166,0.3443672346398877,0.018467787091488375,5.6,0.547722557505166,0.3443672346398877,0.018467787091488375,154.90081300735474,4.581624641144109,5
Merged5_normal,cube,fixed_CA,bottom_top,minimum_length_of_edges_of_AABB,waste_overlap_distance,5.6,0.547722557505166,0.34425988554151815,0.024901514128449077,5.6,0.547722557505166,0.34425988554151815,0.024901514128449077,159.165789270401,4.674337739800023,5
Merged5_normal,cube,fixed_CA,bottom_top,minimum_volume_of_AABB,maximum_connected_space,5.2,0.44721359549995804,0.35814703379764606,0.01734206401372196,5.2,0.44721359549995804,0.35814703379764606,0.01734206401372196,154.18155980110168,4.08229449227751,5
Merged5_normal,cube,fixed_CA,bottom_top,minimum_volume_of_AABB,minimum_bb_volume,5.4,0.5477225575051661,0.3455195767195767,0.01647773437992661,5.4,0.5477225575051661,0.3455195767195767,0.01647773437992661,151.58946332931518,5.8810926181269245,5
Merged5_normal,cube,fixed_CA,bottom_top,minimum_volume_of_AABB,waste_overlap_distance,5.2,0.4472135954999579,0.3586826994924954,0.017942265284046136,5.2,0.4472135954999579,0.3586826994924954,0.017942265284046136,150.7383104801178,8.289977310237429,5
Merged5_normal,cylinder,BLF,bottom_left_filling,None,height_only,5.8,0.44721359549995804,0.28260086132140383,0.016135603121250227,5.8,0.44721359549995804,0.28260086132140383,0.016135603121250227,566.1097699642181,11.752556562142043,5
Merged5_normal,cylinder,fixed_CA,all,maximum_connected_space,maximum_connected_space,6.0,0.0,0.26083893894685317,0.005319006556776846,6.0,0.0,0.26083893894685317,0.005319006556776846,727.7039539337159,26.637751587227246,5
Merged5_normal,cylinder,fixed_CA,all,maximum_connected_space,minimum_bb_volume,6.0,0.0,0.2715217085184539,0.006320166151201811,6.0,0.0,0.2715217085184539,0.006320166151201811,686.8924451351165,17.613691560791924,5
Merged5_normal,cylinder,fixed_CA,all,maximum_connected_space,waste_overlap_distance,6.0,0.0,0.2629955017623206,0.013560695772725203,6.0,0.0,0.2629955017623206,0.013560695772725203,728.6882100105286,30.568088345947366,5
Merged5_normal,cylinder,fixed_CA,all,minimum_length_of_edges_of_AABB,maximum_connected_space,5.8,0.44721359549995787,0.27888919578436755,0.009133362727910167,5.8,0.44721359549995787,0.27888919578436755,0.009133362727910167,689.44532122612,9.263824918395715,5
Merged5_normal,cylinder,fixed_CA,all,minimum_length_of_edges_of_AABB,minimum_bb_volume,5.8,0.44721359549995787,0.272934822787772,0.01822057963072751,5.8,0.44721359549995787,0.272934822787772,0.01822057963072751,703.7703176498413,28.28589606453226,5
Merged5_normal,cylinder,fixed_CA,all,minimum_length_of_edges_of_AABB,waste_overlap_distance,6.0,0.0,0.27067607370918945,0.009179503812036692,6.0,0.0,0.27067607370918945,0.009179503812036692,720.0567646503448,20.071540761516257,5
Merged5_normal,cylinder,fixed_CA,all,minimum_volume_of_AABB,maximum_connected_space,6.0,0.0,0.2679530520026206,0.00738471438412175,6.0,0.0,0.2679530520026206,0.00738471438412175,693.1644774436951,10.13107319498175,5
Merged5_normal,cylinder,fixed_CA,all,minimum_volume_of_AABB,minimum_bb_volume,6.0,0.0,0.2679545181721012,0.00967694945692167,6.0,0.0,0.2679545181721012,0.00967694945692167,709.4088446617127,21.017722353977735,5
Merged5_normal,cylinder,fixed_CA,all,minimum_volume_of_AABB,waste_overlap_distance,6.0,0.0,0.2729441229020265,0.004286188689380185,6.0,0.0,0.2729441229020265,0.004286188689380185,711.8655063152313,32.21465808232319,5
Merged5_normal,cylinder,fixed_CA,bottom,maximum_connected_space,maximum_connected_space,5.0,0.0,0.30542624529256546,0.011749773964977034,5.0,0.0,0.30542624529256546,0.011749773964977034,617.4560806274415,10.404843116768586,5
Merged5_normal,cylinder,fixed_CA,bottom,maximum_connected_space,minimum_bb_volume,5.2,0.44721359549995787,0.3053573137656604,0.0185757020602587,5.2,0.44721359549995787,0.3053573137656604,0.0185757020602587,608.5027619838714,21.61056448907739,5
Merged5_normal,cylinder,fixed_CA,bottom,maximum_connected_space,waste_overlap_distance,5.2,0.44721359549995787,0.3014151505746387,0.016834095855282057,5.2,0.44721359549995787,0.3014151505746387,0.016834095855282057,624.8865202903747,25.510841685832567,5
Merged5_normal,cylinder,fixed_CA,bottom,minimum_length_of_edges_of_AABB,maximum_connected_space,5.0,0.0,0.3082074753649361,0.012885996932942198,5.0,0.0,0.3082074753649361,0.012885996932942198,617.4137924671173,11.635883875343596,5
Merged5_normal,cylinder,fixed_CA,bottom,minimum_length_of_edges_of_AABB,minimum_bb_volume,5.2,0.44721359549995787,0.3020138005103661,0.015666893223542203,5.2,0.44721359549995787,0.3020138005103661,0.015666893223542203,612.0868803024292,15.355859471885625,5
Merged5_normal,cylinder,fixed_CA,bottom,minimum_length_of_edges_of_AABB,waste_overlap_distance,5.2,0.44721359549995787,0.3012941412827503,0.016964321331297126,5.2,0.44721359549995787,0.3012941412827503,0.016964321331297126,626.5301236629487,23.30887264050113,5
Merged5_normal,cylinder,fixed_CA,bottom,minimum_volume_of_AABB,maximum_connected_space,5.4,0.547722557505166,0.29189904224461094,0.013455079835140894,5.4,0.547722557505166,0.29189904224461094,0.013455079835140894,624.6524511814117,17.771344104795403,5
Merged5_normal,cylinder,fixed_CA,bottom,minimum_volume_of_AABB,minimum_bb_volume,5.0,0.0,0.30808159321565626,0.009450043362851709,5.0,0.0,0.30808159321565626,0.009450043362851709,604.9533564567566,6.509558771390279,5
Merged5_normal,cylinder,fixed_CA,bottom,minimum_volume_of_AABB,waste_overlap_distance,5.0,0.0,0.31326967704546804,0.011276000784976108,5.0,0.0,0.31326967704546804,0.011276000784976108,609.8405097007751,15.191841591057718,5
Merged5_normal,cylinder,fixed_CA,bottom_top,maximum_connected_space,maximum_connected_space,5.0,0.0,0.30681177545175303,0.010346853393641811,5.0,0.0,0.30681177545175303,0.010346853393641811,637.6433008670807,7.568606635115055,5
Merged5_normal,cylinder,fixed_CA,bottom_top,maximum_connected_space,minimum_bb_volume,5.0,0.0,0.30693176417468926,0.010435955137830877,5.0,0.0,0.30693176417468926,0.010435955137830877,619.6987472057342,5.932045517386796,5
Merged5_normal,cylinder,fixed_CA,bottom_top,maximum_connected_space,waste_overlap_distance,5.2,0.44721359549995787,0.2996714510229669,0.01585282594083301,5.2,0.44721359549995787,0.2996714510229669,0.01585282594083301,650.8848624229431,25.661113116212658,5
Merged5_normal,cylinder,fixed_CA,bottom_top,minimum_length_of_edges_of_AABB,maximum_connected_space,5.4,0.5477225575051662,0.29162931018280835,0.015480605228866977,5.4,0.5477225575051662,0.29162931018280835,0.015480605228866977,638.1727728366852,20.814565576176047,5
Merged5_normal,cylinder,fixed_CA,bottom_top,minimum_length_of_edges_of_AABB,minimum_bb_volume,5.4,0.5477225575051662,0.2944298016973753,0.01789226941030446,5.4,0.5477225575051662,0.2944298016973753,0.01789226941030446,633.4988450527192,16.181838508243434,5
Merged5_normal,cylinder,fixed_CA,bottom_top,minimum_length_of_edges_of_AABB,waste_overlap_distance,5.2,0.4472135954999579,0.2979100568180535,0.011442832333954182,5.2,0.4472135954999579,0.2979100568180535,0.011442832333954182,651.7439517974854,17.957374986145656,5
Merged5_normal,cylinder,fixed_CA,bottom_top,minimum_volume_of_AABB,maximum_connected_space,5.4,0.547722557505166,0.29456994306356477,0.016542046700485643,5.4,0.547722557505166,0.29456994306356477,0.016542046700485643,646.4012392044067,21.206290293448962,5
Merged5_normal,cylinder,fixed_CA,bottom_top,minimum_volume_of_AABB,minimum_bb_volume,5.0,0.0,0.311579880783525,0.010679019121164592,5.0,0.0,0.311579880783525,0.010679019121164592,622.5507801532746,8.638562917850317,5
Merged5_normal,cylinder,fixed_CA,bottom_top,minimum_volume_of_AABB,waste_overlap_distance,5.0,0.0,0.31072296221894397,0.01062548707727015,5.0,0.0,0.31072296221894397,0.01062548707727015,638.5492063522339,11.817555375431489,5
St_05_Example3_normal,cube,BLF,bottom_left_filling,None,height_only,2.6,0.5477225575051662,0.31139455276928846,0.024558998614864873,2.6,0.5477225575051662,0.31139455276928846,0.024558998614864873,131.71435627937316,9.35304679555465,5
St_05_Example3_normal,cube,fixed_CA,all,maximum_connected_space,maximum_connected_space,2.6,0.5477225575051661,0.3104079105029519,0.025015672626554714,2.6,0.5477225575051661,0.3104079105029519,0.025015672626554714,186.33553814888,11.897636570469292,5
St_05_Example3_normal,cube,fixed_CA,all,maximum_connected_space,minimum_bb_volume,2.8,0.44721359549995787,0.29514686840178783,0.009687921395923015,2.8,0.44721359549995787,0.29514686840178783,0.009687921395923015,188.73130855560302,7.293869699883581,5
St_05_Example3_normal,cube,fixed_CA,all,maximum_connected_space,waste_overlap_distance,2.4,0.5477225575051661,0.32441837539177437,0.029309116443751098,2.4,0.5477225575051661,0.32441837539177437,0.029309116443751098,183.71970949172973,5.2042392247446,5
St_05_Example3_normal,cube,fixed_CA,all,minimum_length_of_edges_of_AABB,maximum_connected_space,2.4,0.5477225575051661,0.32948991096136254,0.04900911454915755,2.4,0.5477225575051661,0.32948991096136254,0.04900911454915755,206.97806191444397,10.634148103440499,5
St_05_Example3_normal,cube,fixed_CA,all,minimum_length_of_edges_of_AABB,minimum_bb_volume,2.4,0.5477225575051661,0.31831727647250196,0.034959513248643055,2.4,0.5477225575051661,0.31831727647250196,0.034959513248643055,203.16442866325377,10.577857080694816,5
St_05_Example3_normal,cube,fixed_CA,all,minimum_length_of_edges_of_AABB,waste_overlap_distance,2.6,0.5477225575051662,0.32097311217648655,0.05360037851411755,2.6,0.5477225575051662,0.32097311217648655,0.05360037851411755,200.0292104244232,8.399718183218427,5
St_05_Example3_normal,cube,fixed_CA,all,minimum_volume_of_AABB,maximum_connected_space,2.4,0.5477225575051661,0.32183538407909473,0.03463076134637364,2.4,0.5477225575051661,0.32183538407909473,0.03463076134637364,189.81843934059142,7.450002611887846,5
St_05_Example3_normal,cube,fixed_CA,all,minimum_volume_of_AABB,minimum_bb_volume,2.2,0.4472135954999579,0.3205427126796529,0.02168124569789946,2.2,0.4472135954999579,0.3205427126796529,0.02168124569789946,188.45125870704652,9.807860675382432,5
St_05_Example3_normal,cube,fixed_CA,all,minimum_volume_of_AABB,waste_overlap_distance,2.6,0.5477225575051661,0.30114416600148897,0.015399282600609285,2.6,0.5477225575051661,0.30114416600148897,0.015399282600609285,190.17901134490967,3.732540629696625,5
St_05_Example3_normal,cube,fixed_CA,bottom,maximum_connected_space,maximum_connected_space,2.0,0.0,0.36844481229842785,0.021974766355738334,2.0,0.0,0.36844481229842785,0.021974766355738334,150.7271198272705,2.862456336635223,5
St_05_Example3_normal,cube,fixed_CA,bottom,maximum_connected_space,minimum_bb_volume,2.0,0.0,0.3623839728902065,0.020503291025213755,2.0,0.0,0.3623839728902065,0.020503291025213755,152.63245549201966,6.205628853866706,5
St_05_Example3_normal,cube,fixed_CA,bottom,maximum_connected_space,waste_overlap_distance,2.0,0.0,0.3643786533632842,0.03540405350285173,2.0,0.0,0.3643786533632842,0.03540405350285173,149.12766304016114,4.647101090864501,5
St_05_Example3_normal,cube,fixed_CA,bottom,minimum_length_of_edges_of_AABB,maximum_connected_space,2.0,0.0,0.36844481229842785,0.021974766355738334,2.0,0.0,0.36844481229842785,0.021974766355738334,150.29079480171202,3.2310027707827076,5
St_05_Example3_normal,cube,fixed_CA,bottom,minimum_length_of_edges_of_AABB,minimum_bb_volume,2.0,0.0,0.3623839728902065,0.020503291025213755,2.0,0.0,0.3623839728902065,0.020503291025213755,151.0946436405182,8.095514649781139,5
St_05_Example3_normal,cube,fixed_CA,bottom,minimum_length_of_edges_of_AABB,waste_overlap_distance,2.2,0.447213595499958,0.3486758936228986,0.04802158122421375,2.2,0.447213595499958,0.3486758936228986,0.04802158122421375,150.8202030658722,6.196111375330961,5
St_05_Example3_normal,cube,fixed_CA,bottom,minimum_volume_of_AABB,maximum_connected_space,2.0,0.0,0.3654610088702711,0.03146638277662408,2.0,0.0,0.3654610088702711,0.03146638277662408,154.43778204917908,4.440462643788011,5
St_05_Example3_normal,cube,fixed_CA,bottom,minimum_volume_of_AABB,minimum_bb_volume,2.0,0.0,0.3643786533632842,0.022415287635620326,2.0,0.0,0.3643786533632842,0.022415287635620326,151.60674595832825,5.239615216377667,5
St_05_Example3_normal,cube,fixed_CA,bottom,minimum_volume_of_AABB,waste_overlap_distance,2.0,0.0,0.3599203905637701,0.02940238176723621,2.0,0.0,0.3599203905637701,0.02940238176723621,151.2734926223755,3.8798369689280885,5
St_05_Example3_normal,cube,fixed_CA,bottom_top,maximum_connected_space,maximum_connected_space,2.0,0.0,0.36844481229842785,0.021974766355738334,2.0,0.0,0.36844481229842785,0.021974766355738334,160.4761598110199,2.128246045270432,5
St_05_Example3_normal,cube,fixed_CA,bottom_top,maximum_connected_space,minimum_bb_volume,2.0,0.0,0.3623839728902065,0.020503291025213755,2.0,0.0,0.3623839728902065,0.020503291025213755,163.71621751785278,6.602650073607304,5
St_05_Example3_normal,cube,fixed_CA,bottom_top,maximum_connected_space,waste_overlap_distance,2.0,0.0,0.36282739600293856,0.035322393995943085,2.0,0.0,0.36282739600293856,0.035322393995943085,157.57233204841614,5.589592160618989,5
St_05_Example3_normal,cube,fixed_CA,bottom_top,minimum_length_of_edges_of_AABB,maximum_connected_space,2.0,0.0,0.36877789644313164,0.02884514347389584,2.0,0.0,0.36877789644313164,0.02884514347389584,166.71132974624635,4.6628362899918425,5
St_05_Example3_normal,cube,fixed_CA,bottom_top,minimum_length_of_edges_of_AABB,minimum_bb_volume,2.0,0.0,0.354289692247305,0.025575787214535493,2.0,0.0,0.354289692247305,0.025575787214535493,174.40533571243287,13.125566013220778,5
St_05_Example3_normal,cube,fixed_CA,bottom_top,minimum_length_of_edges_of_AABB,waste_overlap_distance,2.2,0.447213595499958,0.3526382253979632,0.03513396003997847,2.2,0.447213595499958,0.3526382253979632,0.03513396003997847,173.32853837013243,10.843827780374879,5
St_05_Example3_normal,cube,fixed_CA,bottom_top,minimum_volume_of_AABB,maximum_connected_space,2.0,0.0,0.3654610088702711,0.03146638277662408,2.0,0.0,0.3654610088702711,0.03146638277662408,162.56864848136902,5.577444696483646,5
St_05_Example3_normal,cube,fixed_CA,bottom_top,minimum_volume_of_AABB,minimum_bb_volume,2.0,0.0,0.3643786533632842,0.022415287635620326,2.0,0.0,0.3643786533632842,0.022415287635620326,159.6861506462097,3.419363378378083,5
St_05_Example3_normal,cube,fixed_CA,bottom_top,minimum_volume_of_AABB,waste_overlap_distance,2.0,0.0,0.36308750655379873,0.031405561787302624,2.0,0.0,0.36308750655379873,0.031405561787302624,156.31408953666687,5.900856985450705,5
St_05_Example3_normal,cylinder,BLF,bottom_left_filling,None,height_only,2.2,0.447213595499958,0.3050133911484664,0.020240800815666822,2.2,0.447213595499958,0.3050133911484664,0.020240800815666822,570.4166910171509,23.195395338952316,5
St_05_Example3_normal,cylinder,fixed_CA,all,maximum_connected_space,maximum_connected_space,3.0,0.0,0.2640862495440775,0.008448597904446528,3.0,0.0,0.2640862495440775,0.008448597904446528,703.269084739685,34.60798001364453,5
St_05_Example3_normal,cylinder,fixed_CA,all,maximum_connected_space,minimum_bb_volume,2.6,0.5477225575051662,0.2914604125047012,0.03171922088449254,2.6,0.5477225575051662,0.2914604125047012,0.03171922088449254,663.0497453689575,24.31024692951916,5
St_05_Example3_normal,cylinder,fixed_CA,all,maximum_connected_space,waste_overlap_distance,2.8,0.447213595499958,0.27899035928119625,0.03350478734438875,2.8,0.447213595499958,0.27899035928119625,0.03350478734438875,675.3381050586701,27.42434790377451,5
St_05_Example3_normal,cylinder,fixed_CA,all,minimum_length_of_edges_of_AABB,maximum_connected_space,2.6,0.5477225575051662,0.283345915968035,0.026040899951126323,2.6,0.5477225575051662,0.283345915968035,0.026040899951126323,694.0024707317352,9.401661037706731,5
St_05_Example3_normal,cylinder,fixed_CA,all,minimum_length_of_edges_of_AABB,minimum_bb_volume,3.0,0.0,0.2598804210851215,0.01138876487132568,3.0,0.0,0.2598804210851215,0.01138876487132568,702.7391031265258,30.22371660793957,5
St_05_Example3_normal,cylinder,fixed_CA,all,minimum_length_of_edges_of_AABB,waste_overlap_distance,3.0,0.0,0.2629809917779637,0.014644603659282223,3.0,0.0,0.2629809917779637,0.014644603659282223,693.8895265102386,46.115805305452376,5
St_05_Example3_normal,cylinder,fixed_CA,all,minimum_volume_of_AABB,maximum_connected_space,3.0,0.0,0.2741083731300294,0.005126674712992483,3.0,0.0,0.2741083731300294,0.005126674712992483,673.8019892215729,33.01725385658864,5
St_05_Example3_normal,cylinder,fixed_CA,all,minimum_volume_of_AABB,minimum_bb_volume,3.0,0.0,0.2715219781143423,0.008688658794174502,3.0,0.0,0.2715219781143423,0.008688658794174502,670.0794939517975,11.724236765212208,5
St_05_Example3_normal,cylinder,fixed_CA,all,minimum_volume_of_AABB,waste_overlap_distance,2.8,0.447213595499958,0.27810965760309825,0.025916515922486442,2.8,0.447213595499958,0.27810965760309825,0.025916515922486442,681.6766921043396,27.536219084641495,5
St_05_Example3_normal,cylinder,fixed_CA,bottom,maximum_connected_space,maximum_connected_space,2.0,0.0,0.3156519503199143,0.012295575645582108,2.0,0.0,0.3156519503199143,0.012295575645582108,590.8400340080261,15.991503106743052,5
St_05_Example3_normal,cylinder,fixed_CA,bottom,maximum_connected_space,minimum_bb_volume,2.0,0.0,0.3145755989235418,0.025916342209676316,2.0,0.0,0.3145755989235418,0.025916342209676316,584.0017133712769,24.347188824629523,5
